"['津南', '八里台']",天津碧桂园,116,9766,"['3室1厅2卫', '高楼层 (共32层)', '118.79㎡', '平层', '板塔结合', '南 北', '钢混结构', '其他', '两梯四户', '集中供暖', '有']"
"['河西', '小海地']",珠江里(河西区),138,23740,"['2室1厅1卫', '低楼层 (共6层)', '58.13㎡', '平层', '板楼', '南 西', '混合结构', '简装', '一梯四户', '集中供暖']"
"['武清', '杨村']",平安里小区,167,15869,"['2室2厅1卫', '中楼层 (共6层)', '105.24㎡', '平层', '板塔结合', '南 北', '混合结构', '其他', '一梯两户', '集中供暖']"
"['西青', '西营门']",秋爽里,158,22863,"['2室1厅1卫', '低楼层 (共6层)', '69.11㎡', '平层', '板楼', '南', '混合结构', '简装', '一梯四户', '集中供暖']"
"['津南', '八里台']",天津碧桂园,45,10601,"['1室0厅1卫', '中楼层 (共18层)', '42.45㎡', '平层', '板塔结合', '南', '钢混结构', '精装', '两梯八户', '集中供暖', '有']"
"['塘沽', '北塘街']",中建幸福城,127,10858,"['3室2厅2卫', '中楼层 (共7层)', '116.97㎡', '平层', '板楼', '南 北', '钢混结构', '简装', '一梯两户', '集中供暖', '有']"
"['河西', '陈塘庄']",中海寰宇天下,347,39735,"['2室2厅1卫', '高楼层 (共29层)', '87.33㎡', '平层', '板楼', '南 北', '钢混结构', '其他', '一梯两户', '集中供暖', '有']"
"['红桥', '西沽街']",金筑家园,245,30876,"['2室1厅1卫', '高楼层 (共6层)', '79.35㎡', '平层', '板楼', '南 北', '混合结构', '其他', '一梯两户', '集中供暖']"
"['河西', '陈塘庄']",金海湾花园,170,30571,"['1室1厅1卫', '中楼层 (共6层)', '55.61㎡', '平层', '板楼', '南 北', '混合结构', '简装', '一梯两户', '集中供暖']"
"['塘沽', '新村街']",碧海鸿庭,350,24165,"['3室2厅2卫', '中楼层 (共17层)', '144.84㎡', '平层', '板楼', '南 北', '钢混结构', '精装', '一梯两户', '集中供暖', '有']"
"['武清', '武清其它']",惠民里小区,79,9253,"['2室1厅1卫', '高楼层 (共14层)', '85.38㎡', '平层', '板楼', '南', '钢混结构', '其他', '一梯四户', '集中供暖']"
"['河西', '友谊路']",纯真里,196,28378,"['2室1厅1卫', '中楼层 (共6层)', '69.07㎡', '平层', '板楼', '南 北', '混合结构', '其他', '一梯四户', '集中供暖']"
"['滨海新区', '大港']",曙光里(大港区),110,11461,"['2室2厅1卫', '高楼层 (共6层)', '95.98㎡', '平层', '板楼', '南 北', '砖混结构', '其他', '一梯两户', '集中供暖']"
"['武清', '体育中心']",北岸尚城,132,13096,"['2室2厅1卫', '高楼层 (共24层)', '100.8㎡', '平层', '板楼', '南 北', '钢混结构', '精装', '两梯三户', '集中供暖', '有']"
"['南开', '广开街']",怀仁里,110,36436,"['2室1厅1卫', '高楼层 (共7层)', '30.19㎡', '平层', '板楼', '东南', '钢混结构', '其他', '一梯六户', '集中供暖']"
"['河北', '王串场']",宇萃里,105,22270,"['2室1厅1卫', '低楼层 (共6层)', '47.15㎡', '平层', '塔楼', '东 南', '混合结构', '精装', '一梯六户', '集中供暖']"
"['南开', '王顶堤']",盈江西里,148,22960,"['1室1厅1卫', '高楼层 (共6层)', '64.46㎡', '平层', '板楼', '南', '混合结构', '简装', '一梯三户', '集中供暖']"
"['红桥', '西于庄']",中嘉花园怡水苑,130,18435,"['1室1厅1卫', '中楼层 (共6层)', '70.52㎡', '平层', '板楼', '南', '混合结构', '简装', '一梯三户', '集中供暖']"
"['南开', '万兴街']",花港里,195,52990,"['2室1厅1卫', '低楼层 (共6层)', '36.8㎡', '暂无数据', '板楼', '南 北', '钢混结构', '简装', '一梯三户', '集中供暖']"
"['西青', '李七庄']",格调平园,500,39213,"['3室2厅1卫', '中楼层 (共10层)', '127.51㎡', '平层', '板楼', '北 南', '钢混结构', '精装', '一梯两户', '集中供暖', '有']"
"['东丽', '张贵庄']",嘉祥里(东丽区),69,16908,"['1室1厅1卫', '中楼层 (共5层)', '40.81㎡', '平层', '板楼', '南', '混合结构', '其他', '一梯三户', '集中供暖']"
"['东丽', '钢管公司']",择月里,39.5,10006,"['1室1厅1卫', '低楼层 (共6层)', '39.48㎡', '平层', '板塔结合', '南 北', '混合结构', '其他', '一梯三户', '集中供暖']"
"['津南', '咸水沽']",红磡同堂,260,18873,"['3室2厅2卫', '中楼层 (共7层)', '137.77㎡', '平层', '板楼', '南 北', '钢混结构', '其他', '一梯两户', '集中供暖', '有']"
"['滨海新区', '大港']",经纬城市绿洲滨海,199,14368,"['3室1厅2卫', '高楼层 (共11层)', '138.51㎡', '平层', '板塔结合', '南 北', '钢混结构', '精装', '一梯两户', '自供暖', '有']"
"['南开', '向阳路']",怡园里,330,36157,"['2室1厅1卫', '低楼层 (共7层)', '91.27㎡', '平层', '板楼', '南 北', '混合结构', '其他', '一梯两户', '集中供暖']"
"['南开', '向阳路']",留园里（南开区）,125,26338,"['1室1厅1卫', '低楼层 (共6层)', '47.46㎡', '平层', '板楼', '西', '混合结构', '其他', '一梯七户', '集中供暖']"
"['河东', '春华街']",东盈园,225,24378,"['2室1厅1卫', '高楼层 (共6层)', '92.3㎡', '平层', '板楼', '东 南 北', '混合结构', '其他', '一梯两户', '集中供暖']"
"['宝坻', '京津新城']",香江健康小镇康乃馨园,29,4197,"['1室1厅1卫', '高楼层 (共30层)', '69.1㎡', '平层', '板楼', '东', '钢混结构', '其他', '两梯二十二户', '集中供暖', '有']"
"['开发区', '第三大街']",朗月轩,122,13592,"['2室1厅1卫', '中楼层 (共32层)', '89.76㎡', '平层', '塔楼', '南', '钢混结构', '其他', '三梯八户', '集中供暖', '有']"
"['河东', '中山门街']",互助南里,140,21780,"['2室1厅1卫', '中楼层 (共7层)', '64.28㎡', '平层', '64.28㎡', '板楼', '南 北', '混合结构', '简装', '一梯四户', '集中供暖']"
"['南开', '王顶堤']",金环里,128,26897,"['1室1厅1卫', '中楼层 (共6层)', '47.59㎡', '平层', '板楼', '南', '混合结构', '其他', '一梯四户', '集中供暖']"
"['红桥', '西于庄']",中嘉花园澄水苑,188,20587,"['2室1厅1卫', '中楼层 (共6层)', '91.32㎡', '平层', '板楼', '北 南', '混合结构', '简装', '一梯两户', '集中供暖']"
"['武清', '杨村']",和平里小区南区,140,15713,"['2室2厅1卫', '中楼层 (共7层)', '89.1㎡', '平层', '板塔结合', '南 北', '混合结构', '精装', '一梯两户', '集中供暖']"
"['河北', '建昌道']",建湖里,64,21242,"['1室1厅1卫', '高楼层 (共6层)', '30.13㎡', '平层', '21.87㎡', '板楼', '南', '钢混结构', '其他', '一梯四户', '集中供暖']"
"['津南', '双港']",红磡领世郡普泰花园,240,19028,"['3室2厅2卫', '低楼层 (共24层)', '126.13㎡', '平层', '板楼', '南', '钢混结构', '其他', '两梯三户', '集中供暖', '有']"
"['滨海新区', '大港']",振华里(滨海新区),80,7613,"['2室2厅1卫', '高楼层 (共6层)', '105.09㎡', '跃层', '板楼', '南 北', '混合结构', '其他', '一梯两户', '集中供暖']"
"['东丽', '万新街']",瀛通公寓,66,12131,"['1室1厅1卫', '中楼层 (共6层)', '54.41㎡', '平层', '板楼', '南', '混合结构', '简装', '五梯两户', '集中供暖', '有']"
"['武清', '下朱庄']",亿儒园,125,13897,"['3室1厅1卫', '中楼层 (共8层)', '89.95㎡', '平层', '板楼', '南', '钢混结构', '毛坯', '一梯两户', '集中供暖', '有']"
"['和平', '劝业场']",承德道,207.9,59400,"['1室1厅1卫', '中楼层 (共8层)', '35㎡', '平层', '22.05㎡', '板楼', '西北', '钢混结构', '精装', '一梯六户', '集中供暖']"
"['河西', '越秀路']",祥和里,252,36062,"['2室1厅1卫', '高楼层 (共7层)', '69.88㎡', '平层', '板楼', '南 北', '混合结构', '简装', '一梯四户', '集中供暖']"
"['河西', '小海地']",龙博花园,222.9,25190,"['2室1厅1卫', '高楼层 (共6层)', '88.49㎡', '平层', '板楼', '南 北', '混合结构', '精装', '一梯三户', '集中供暖']"
"['西青', '张家窝']",锦盛里,60,8851,"['1室1厅1卫', '低楼层 (共20层)', '67.79㎡', '平层', '板塔结合', '南', '混合结构', '精装', '两梯四户', '集中供暖', '有']"
"['南开', '向阳路']",芥园里,139,28081,"['2室1厅1卫', '中楼层 (共6层)', '49.5㎡', '平层', '板楼', '南 北', '混合结构', '其他', '一梯四户', '集中供暖']"
"['河西', '挂甲寺']",新颖里,148,46940,"['2室1厅1卫', '高楼层 (共5层)', '31.53㎡', '平层', '31.53㎡', '板楼', '南', '砖混结构', '简装', '一梯四户', '集中供暖']"
"['北辰', '天穆镇']",天和丽园,75,15082,"['1室1厅1卫', '中楼层 (共25层)', '49.73㎡', '平层', '暂无数据', '南', '混合结构', '精装', '两梯五户', '集中供暖', '有']"
"['南开', '长虹街']",石泉里,127,30174,"['1室1厅1卫', '高楼层 (共6层)', '42.09㎡', '平层', '板楼', '南', '混合结构', '简装', '一梯四户', '集中供暖']"
"['和平', '劝业场']",新疆路三号公寓,680,51002,"['3室1厅1卫', '中楼层 (共9层)', '133.33㎡', '平层', '板塔结合', '南 北', '钢混结构', '简装', '两梯三户', '集中供暖', '有']"
"['河东', '二号桥街']",明家庄园,238,23058,"['2室1厅1卫', '高楼层 (共5层)', '103.22㎡', '平层', '板楼', '南 北', '混合结构', '其他', '一梯两户', '集中供暖']"
"['北辰', '宜兴埠']",远洋未来城,195,22248,"['2室1厅1卫', '低楼层 (共26层)', '87.65㎡', '平层', '板塔结合', '南', '钢混结构', '毛坯', '两梯四户', '集中供暖', '有']"
"['河西', '陈塘庄']",雅致里,140,25497,"['1室1厅1卫', '中楼层 (共6层)', '54.91㎡', '平层', '板楼', '南', '混合结构', '其他', '一梯三户', '集中供暖']"
"['南开', '嘉陵道街']",泊江东里,190,28555,"['2室1厅1卫', '中楼层 (共6层)', '66.54㎡', '平层', '板楼', '南 北', '混合结构', '其他', '一梯三户', '集中供暖']"
"['红桥', '三条石']",千吉花园,305,32259,"['2室1厅1卫', '低楼层 (共33层)', '94.55㎡', '平层', '板楼', '南', '钢混结构', '毛坯', '两梯三户', '集中供暖', '有']"
"['河北', '建昌道']",富瀛洲花园,249,20449,"['3室1厅2卫', '中楼层 (共24层)', '121.77㎡', '平层', '塔楼', '南', '钢混结构', '精装', '两梯三户', '集中供暖', '有']"
"['东丽', '万新街']",舒畅嘉园,112.5,11963,"['2室1厅1卫', '高楼层 (共20层)', '94.04㎡', '平层', '板楼', '南 北', '钢混结构', '精装', '两梯四户', '集中供暖', '有']"
"['武清', '下朱庄']",保利香颂湖,142,15486,"['2室2厅1卫', '高楼层 (共18层)', '91.7㎡', '平层', '板楼', '南 北', '钢混结构', '其他', '两梯四户', '集中供暖', '有']"
"['河北', '靖江路']",印江南里,82,19846,"['1室1厅1卫', '高楼层 (共5层)', '41.32㎡', '平层', '板塔结合', '南', '混合结构', '简装', '一梯三户', '集中供暖']"
"['西青', '张家窝']",万科四季雅园,173,19281,"['3室2厅1卫', '中楼层 (共8层)', '89.73㎡', '平层', '板塔结合', '南 北', '钢混结构', '其他', '一梯两户', '集中供暖', '有']"
"['南开', '向阳路']",裕达花园,475,36054,"['3室2厅2卫', '高楼层 (共32层)', '131.75㎡', '平层', '板楼', '南 北', '钢混结构', '精装', '两梯四户', '集中供暖', '有']"
"['南开', '长虹街']",广灵里,121,20938,"['1室1厅1卫', '中楼层 (共7层)', '57.79㎡', '平层', '板楼', '西', '混合结构', '简装', '一梯四户', '集中供暖']"
"['开发区', '第三大街']",月韵轩,325,21588,"['3室2厅2卫', '中楼层 (共24层)', '150.55㎡', '平层', '板塔结合', '南 北', '钢混结构', '精装', '两梯四户', '集中供暖', '有']"
"['河东', '唐家口']",晓德里,130,22242,"['2室1厅1卫', '低楼层 (共6层)', '58.45㎡', '平层', '板楼', '西', '混合结构', '简装', '一梯三户', '集中供暖']"
"['津南', '小站镇']",津门熙湖,130,9900,"['3室1厅2卫', '中楼层 (共7层)', '131.32㎡', '平层', '板塔结合', '南 北', '钢混结构', '其他', '一梯两户', '自供暖']"
"['和平', '南市']",蓉芳里,320,56498,"['1室1厅1卫', '高楼层 (共9层)', '56.64㎡', '平层', '板楼', '东南 南', '钢混结构', '其他', '一梯十九户', '集中供暖', '有']"
"['红桥', '邵公庄']",金联公寓,142,18000,"['2室1厅1卫', '高楼层 (共7层)', '78.89㎡', '平层', '板楼', '南 北', '混合结构', '其他', '一梯四户', '集中供暖']"
"['河西', '新梅江']",万科新梅江柏翠园,616,39064,"['3室2厅2卫', '高楼层 (共16层)', '157.69㎡', '平层', '板楼', '南 北', '钢混结构', '精装', '一梯两户', '集中供暖', '有']"
"['河东', '大直沽']",宫前园,205,22911,"['2室1厅1卫', '高楼层 (共6层)', '89.48㎡', '平层', '板楼', '南', '混合结构', '精装', '一梯两户', '集中供暖']"
"['南开', '兴南街']",怀庆里,150,33230,"['1室1厅1卫', '高楼层 (共7层)', '45.14㎡', '平层', '板塔结合', '南', '混合结构', '其他', '一梯五户', '集中供暖']"
"['河西', '小海地']",云山里,100,40258,"['1室1厅1卫', '低楼层 (共6层)', '24.84㎡', '平层', '板楼', '南', '混合结构', '其他', '一梯三户', '集中供暖']"
"['西青', '李七庄']",富力津门湖西子花园,365,26621,"['3室1厅2卫', '高楼层 (共31层)', '137.11㎡', '平层', '塔楼', '南', '钢混结构', '精装', '两梯四户', '集中供暖', '有']"
"['津南', '咸水沽']",星宇花园,106,10639,"['3室1厅1卫', '高楼层 (共36层)', '99.64㎡', '平层', '74.17㎡', '板塔结合', '南', '钢混结构', '简装', '两梯四户', '集中供暖', '有']"
"['河东', '大王庄']",津塘路15号,160,21882,"['2室1厅1卫', '高楼层 (共9层)', '73.12㎡', '平层', '73.12㎡', '板楼', '南 北', '钢混结构', '简装', '一梯九户', '集中供暖', '有']"
"['红桥', '双环邨']",佳园北里,102,17771,"['2室1厅1卫', '中楼层 (共6层)', '57.4㎡', '平层', '板楼', '南', '混合结构', '简装', '一梯三户', '集中供暖']"
"['东丽', '万新街']",昆仑北里C区,105,13976,"['2室1厅1卫', '高楼层 (共6层)', '75.13㎡', '平层', '板楼', '南 北', '混合结构', '精装', '一梯三户', '集中供暖']"
"['河西', '天塔街']",司法警校宿舍,90,30571,"['1室1厅1卫', '高楼层 (共6层)', '29.44㎡', '平层', '板楼', '南', '砖混结构', '精装', '一梯四户', '集中供暖']"
"['河北', '望海楼']",昆云里,95,22192,"['1室1厅1卫', '高楼层 (共7层)', '42.81㎡', '平层', '板楼', '南', '混合结构', '精装', '一梯十七户', '集中供暖']"
"['南开', '鼓楼街']",静德花园,485,50967,"['2室1厅1卫', '高楼层 (共31层)', '95.16㎡', '平层', '板楼', '南', '钢混结构', '精装', '两梯三户', '集中供暖', '有']"
"['红桥', '丁字沽街']",东大楼小区,56,36411,"['1室0厅0卫', '中楼层 (共4层)', '15.38㎡', '平层', '板楼', '南', '钢混结构', '简装', '一梯六户', '集中供暖']"
"['河西', '大营门']",积庆里,170,48879,"['1室1厅1卫', '低楼层 (共6层)', '34.78㎡', '平层', '板楼', '东北', '混合结构', '其他', '一梯四户', '集中供暖']"
"['河北', '鸿顺里街']",日方里,80,19956,"['1室1厅1卫', '中楼层 (共7层)', '40.09㎡', '平层', '塔楼', '南', '钢混结构', '简装', '一梯五户', '集中供暖']"
"['武清', '杨村']",雅静园,130,20253,"['1室1厅1卫', '中楼层 (共14层)', '64.19㎡', '平层', '板楼', '南 北', '钢混结构', '精装', '两梯四户', '集中供暖', '有']"
"['河西', '马场街']",向荣里,170,50807,"['1室1厅1卫', '高楼层 (共8层)', '33.46㎡', '平层', '板塔结合', '南 北', '混合结构', '精装', '一梯六户', '集中供暖']"
"['东丽', '华明镇']",大唐印象唐雅苑,134,15857,"['2室1厅1卫', '中楼层 (共18层)', '84.51㎡', '平层', '63.04㎡', '板楼', '南', '钢混结构', '精装', '两梯四户', '集中供暖', '有']"
"['东丽', '东丽湖']",万科城盛锦苑,92,8885,"['3室2厅1卫', '低楼层 (共18层)', '103.55㎡', '平层', '82.1㎡', '板楼', '南 北', '钢混结构', '其他', '两梯四户', '集中供暖', '有']"
"['河东', '春华街']",春华里（河东区）,87,20404,"['1室1厅1卫', '高楼层 (共6层)', '42.64㎡', '平层', '板楼', '西南', '混合结构', '其他', '一梯五户', '集中供暖']"
"['塘沽', '新港']",新民里,105,13706,"['2室1厅1卫', '低楼层 (共6层)', '76.61㎡', '平层', '板楼', '南 北', '混合结构', '简装', '一梯三户', '集中供暖']"
"['河东', '中山门街']",团结北里,112,20615,"['1室1厅1卫', '中楼层 (共6层)', '54.33㎡', '平层', '板楼', '南', '钢混结构', '其他', '一梯四户', '集中供暖']"
"['塘沽', '新河街']",湘江里,57,14250,"['1室1厅1卫', '中楼层 (共5层)', '40㎡', '平层', '板楼', '南 北', '混合结构', '其他', '一梯三户', '集中供暖']"
"['河东', '大王庄']",积善里,74,16552,"['1室1厅1卫', '高楼层 (共7层)', '44.71㎡', '平层', '板楼', '东', '混合结构', '其他', '一梯六户', '集中供暖']"
"['红桥', '铃铛阁']",康华里,208,28296,"['2室1厅1卫', '低楼层 (共7层)', '73.51㎡', '平层', '板楼', '南 北', '混合结构', '精装', '一梯四户', '集中供暖']"
"['河东', '向阳楼']",顺达东里,73,15754,"['1室1厅1卫', '高楼层 (共6层)', '46.34㎡', '平层', '板塔结合', '西 东', '混合结构', '其他', '一梯六户', '集中供暖']"
"['南开', '王顶堤']",美丽心殿,285,31111,"['2室1厅0卫', '低楼层 (共6层)', '91.61㎡', '平层', '板楼', '南 北', '混合结构', '其他', '一梯三户', '集中供暖']"
"['东丽', '金钟街']",轩和里,92,10163,"['2室1厅1卫', '高楼层 (共32层)', '90.53㎡', '平层', '板楼', '南', '钢混结构', '其他', '两梯四户', '集中供暖', '有']"
"['河北', '王串场']",玉容花园,254,27466,"['2室1厅1卫', '低楼层 (共7层)', '92.48㎡', '平层', '板楼', '南 北', '混合结构', '简装', '一梯两户', '集中供暖']"
"['武清', '黄庄']",亚泰澜公馆,186,15853,"['3室2厅1卫', '高楼层 (共7层)', '117.33㎡', '平层', '板塔结合', '南 北', '钢混结构', '精装', '一梯两户', '集中供暖', '有']"
"['河西', '梅江']",欣水园,660,34801,"['3室2厅2卫', '中楼层 (共11层)', '189.65㎡', '错层', '板楼', '南 北', '钢混结构', '其他', '一梯两户', '集中供暖', '有']"
"['红桥', '邵公庄']",金联公寓,99,17648,"['1室1厅1卫', '中楼层 (共7层)', '56.1㎡', '平层', '板楼', '南', '混合结构', '其他', '一梯四户', '集中供暖']"
"['和平', '劝业场']",山西路,430,74062,"['2室1厅1卫', '中楼层 (共5层)', '58.06㎡', '平层', '板楼', '南', '混合结构', '精装', '一梯四户', '集中供暖']"
"['河北', '光复道']",琴海公寓,243,29416,"['2室1厅1卫', '高楼层 (共12层)', '82.61㎡', '平层', '板楼', '东南 西南', '钢混结构', '简装', '一梯九户', '集中供暖', '有']"
"['南开', '兴南街']",德庆里,164.9,34819,"['1室1厅1卫', '高楼层 (共7层)', '47.36㎡', '平层', '板楼', '南 北', '混合结构', '简装', '一梯三户', '集中供暖']"
"['武清', '杨村']",潞水华苑,129,16286,"['2室1厅1卫', '高楼层 (共18层)', '79.21㎡', '平层', '板楼', '南 北', '钢混结构', '毛坯', '两梯四户', '集中供暖', '有']"
"['南开', '王顶堤']",凤园里,153,25758,"['2室1厅1卫', '中楼层 (共7层)', '59.4㎡', '平层', '板楼', '东 西', '钢混结构', '简装', '一梯三户', '集中供暖']"
"['和平', '新兴街']",新建村,275,65633,"['1室1厅1卫', '中楼层 (共7层)', '41.9㎡', '平层', '29.56㎡', '板楼', '南', '混合结构', '简装', '一梯四户', '集中供暖']"
"['河西', '天塔街']",纪发公寓,245,28226,"['2室1厅1卫', '高楼层 (共6层)', '86.8㎡', '平层', '板楼', '南 北', '混合结构', '简装', '一梯四户', '集中供暖']"
"['河北', '王串场']",盛宇里,81.9,20635,"['1室1厅1卫', '中楼层 (共7层)', '39.69㎡', '平层', '板楼', '南', '钢混结构', '其他', '一梯六户', '集中供暖']"
"['南开', '华苑']",居华里,166,28597,"['1室1厅1卫', '中楼层 (共5层)', '58.05㎡', '平层', '板楼', '东 西', '混合结构', '精装', '一梯四户', '集中供暖']"
"['河西', '小海地']",嫩江里,160,28845,"['2室1厅1卫', '低楼层 (共6层)', '55.47㎡', '平层', '板楼', '南 北', '混合结构', '精装', '一梯两户', '集中供暖']"
"['塘沽', '胡家园']",新塘组团·星河苑,70,7693,"['2室2厅1卫', '高楼层 (共15层)', '91㎡', '平层', '暂无数据', '南', '未知结构', '其他', '两梯三户', '有']"
"['海河教育园区', '咸水沽']",仁恒滨河湾,182,18061,"['2室2厅1卫', '低楼层 (共24层)', '100.77㎡', '暂无数据', '板楼', '南 北', '钢混结构', '其他', '三梯四户', '集中供暖', '有']"
"['津南', '八里台']",天津碧桂园,145,10270,"['3室2厅2卫', '低楼层 (共32层)', '141.2㎡', '平层', '板塔结合', '南 北', '钢混结构', '其他', '两梯三户', '集中供暖', '有']"
"['北辰', '北仓镇']",荣溪园,75,11695,"['1室1厅1卫', '高楼层 (共27层)', '64.13㎡', '平层', '板楼', '南', '钢混结构', '其他', '两梯五户', '集中供暖', '有']"
"['蓟州', '蓟州城区']",物资局家属楼,68,9715,"['2室1厅1卫', '高楼层 (共5层)', '70㎡', '平层', '塔楼', '南 北', '混合结构', '其他', '一梯三户', '集中供暖']"
"['河西', '友谊路']",海建里,162,40930,"['1室1厅1卫', '中楼层 (共6层)', '39.58㎡', '平层', '板楼', '南', '混合结构', '其他', '一梯三户', '集中供暖']"
"['河西', '马场街']",中央公馆,116,22885,"['1室1厅1卫', '低楼层 (共27层)', '50.69㎡', '平层', '塔楼', '南', '钢混结构', '其他', '四梯二十四户', '集中供暖', '有']"
"['河西', '下瓦房']",福建路,228,27667,"['3室1厅1卫', '中楼层 (共6层)', '82.41㎡', '平层', '板楼', '北', '混合结构', '简装', '一梯四户', '集中供暖']"
"['河北', '望海楼']",昆云里,110,26449,"['1室1厅1卫', '高楼层 (共7层)', '41.59㎡', '平层', '板楼', '南 北', '混合结构', '其他', '一梯四户', '集中供暖']"
"['和平', '体育馆街']",万科世贸广场,320,27556,"['2室1厅1卫', '高楼层 (共24层)', '116.13㎡', '平层', '塔楼', '南', '钢混结构', '其他', '四梯六户', '集中供暖', '有']"
"['北辰', '双环邨']",瑞晨家园,85,14424,"['1室1厅1卫', '中楼层 (共18层)', '58.93㎡', '平层', '板塔结合', '南', '钢混结构', '精装', '两梯四户', '集中供暖', '有']"
"['河东', '真理道']",东惠家园,88,18848,"['1室1厅1卫', '高楼层 (共32层)', '46.69㎡', '平层', '塔楼', '南', '钢混结构', '其他', '三梯八户', '集中供暖', '有']"
"['塘沽', '新港']",紫云园,260,19912,"['3室2厅2卫', '中楼层 (共19层)', '130.58㎡', '平层', '板楼', '南 北', '钢混结构', '其他', '两梯两户', '集中供暖', '有']"
"['西青', '张家窝']",锦盛里,145.5,12137,"['3室2厅1卫', '高楼层 (共24层)', '119.89㎡', '平层', '板塔结合', '南 北', '混合结构', '简装', '两梯五户', '集中供暖', '有']"
"['河东', '中山门街']",格调竹境,248,24577,"['2室2厅1卫', '中楼层 (共30层)', '100.91㎡', '平层', '100㎡', '板楼', '南', '钢混结构', '精装', '两梯四户', '集中供暖', '有']"
"['河西', '小海地']",华江里,129,26681,"['1室1厅1卫', '中楼层 (共6层)', '48.35㎡', '平层', '板楼', '东 西', '混合结构', '精装', '一梯三户', '集中供暖']"
"['南开', '长虹街']",华安北里,137,41503,"['1室1厅1卫', '低楼层 (共6层)', '33.01㎡', '平层', '板楼', '南', '混合结构', '其他', '一梯四户', '集中供暖']"
"['南开', '广开街']",瑞德里,136,34163,"['1室1厅1卫', '高楼层 (共7层)', '39.81㎡', '平层', '板楼', '南', '混合结构', '精装', '一梯六户', '集中供暖']"
"['南开', '兴南街']",耀远里,175,39837,"['1室1厅1卫', '高楼层 (共7层)', '43.93㎡', '平层', '板楼', '南', '混合结构', '精装', '一梯四户', '集中供暖']"
"['河东', '万新村']",曲溪西里,64,17326,"['1室1厅1卫', '中楼层 (共6层)', '36.94㎡', '平层', '24.6㎡', '塔楼', '南', '混合结构', '精装', '一梯三户', '集中供暖']"
"['滨海新区', '汉沽']",红霞里(汉沽区),32.9,7686,"['1室1厅1卫', '高楼层 (共4层)', '42.81㎡', '平层', '板楼', '南 北', '钢混结构', '其他', '一梯两户', '集中供暖']"
"['宝坻', '火车站']",绿景家園,81,9167,"['2室1厅1卫', '高楼层 (共6层)', '88.37㎡', '平层', '板楼', '北 南', '混合结构', '精装', '一梯两户', '集中供暖']"
"['和平', '新兴街']",宜昌北里,198,88551,"['1室1厅1卫', '高楼层 (共7层)', '22.36㎡', '平层', '22.36㎡', '塔楼', '南', '钢混结构', '精装', '一梯十一户', '集中供暖']"
"['河西', '小海地']",华江里,112,41207,"['1室1厅1卫', '低楼层 (共6层)', '27.18㎡', '平层', '板楼', '南 北', '混合结构', '其他', '一梯三户', '集中供暖']"
"['西青', '中北镇']",华亭国际,162,19566,"['2室1厅1卫', '低楼层 (共11层)', '82.8㎡', '平层', '板楼', '南', '钢混结构', '精装', '一梯三户', '集中供暖', '有']"
"['南开', '向阳路']",云阳北里,210,27560,"['2室1厅1卫', '高楼层 (共6层)', '76.2㎡', '平层', '板楼', '东 南', '混合结构', '简装', '一梯五户', '集中供暖']"
"['蓟州', '蓟州城区']",安裕新村,73,9659,"['2室1厅1卫', '高楼层 (共6层)', '75.58㎡', '平层', '板楼', '南 北', '混合结构', '其他', '一梯两户', '集中供暖']"
"['红桥', '丁字沽街']",东大楼小区,55,25582,"['2室0厅1卫', '低楼层 (共2层)', '21.5㎡', '平层', '板楼', '南 北', '钢混结构', '其他', '一梯九户', '集中供暖']"
"['河西', '挂甲寺']",景福里,208,43984,"['1室1厅1卫', '低楼层 (共7层)', '47.29㎡', '平层', '板楼', '东', '钢混结构', '精装', '一梯四户', '集中供暖']"
"['东丽', '军粮城']",军瑞园,90,9783,"['3室2厅1卫', '低楼层 (共32层)', '92㎡', '平层', '板塔结合', '南 北', '钢混结构', '其他', '两梯四户', '集中供暖', '有']"
"['河东', '真理道']",盛世嘉园,150,19748,"['2室2厅1卫', '高楼层 (共6层)', '75.96㎡', '平层', '板塔结合', '南 北', '混合结构', '精装', '一梯两户', '集中供暖']"
"['滨海新区', '大港']",海花园,220,18602,"['3室3厅2卫', '中楼层 (共6层)', '118.27㎡', '平层', '板塔结合', '南 北', '混合结构', '精装', '一梯两户', '集中供暖', '有']"
"['河西', '陈塘庄']",四季馨园,360,29797,"['3室2厅2卫', '高楼层 (共6层)', '120.82㎡', '错层', '板楼', '南 北', '混合结构', '其他', '一梯两户', '集中供暖']"
"['东丽', '华明镇']",乔园,40,8575,"['1室0厅1卫', '低楼层 (共14层)', '46.65㎡', '平层', '板楼', '南', '钢混结构', '其他', '两梯七户', '集中供暖', '有']"
"['东丽', '万新街']",翠海佳园,157,16544,"['2室2厅1卫', '低楼层 (共14层)', '94.9㎡', '平层', '板楼', '南', '钢混结构', '其他', '两梯三户', '集中供暖', '有']"
"['武清', '体育中心']",北岸尚城,220,17891,"['3室2厅1卫', '低楼层 (共6层)', '122.97㎡', '平层', '板楼', '南 北', '混合结构', '简装', '一梯两户', '集中供暖']"
"['河西', '越秀路']",黄埔里,78,33825,"['1室0厅0卫', '低楼层 (共5层)', '23.06㎡', '平层', '15.92㎡', '板楼', '南', '钢混结构', '其他', '一梯六户', '集中供暖']"
"['津南', '八里台']",融创星耀五洲,75,8629,"['3室2厅1卫', '中楼层 (共33层)', '86.92㎡', '平层', '板楼', '南 北', '钢混结构', '精装', '一梯五户', '集中供暖', '有']"
